REFERENCE_ID,PMID,Label,Score
195632,18456378,0,0.507551044
1506638,22315924,0,0.507379554
42752,12661692,0,0.507356701
2434690,24764746,0,0.50733625
385852,19277071,0,0.507252501
628522,20407831,0,0.507235308
3009589,26163546,0,0.50719164
687660,20802163,1,0.507172656
3859563,27189255,0,0.507163022
596377,16860297,0,0.507004429
3861158,28705380,0,0.507001867
900363,21870247,0,0.506858824
92940,17263773,0,0.506809651
4321035,23615222,0,0.506357541
1560580,21764168,0,0.506204433
4307735,22391968,0,0.506019222
643928,20602627,1,0.50597497
4303905,26696694,0,0.505188545
2333401,24529001,1,0.504925829
4316664,26171608,0,0.504919359
749667,21356620,0,0.504648412
594285,19251781,0,0.504383004
195865,18333994,0,0.504089605
2534975,25244362,0,0.503927287
29925,9700132,0,0.503864447
3383477,25923431,0,0.503674206
3603161,28222977,0,0.50363222
1726878,23618881,0,0.503629791
3008116,26376633,1,0.503540658
1520920,23378445,0,0.503196474
72764,15299126,1,0.502995792
3022440,25156633,0,0.502939013
2442178,24798197,0,0.502846551
199915,19236316,0,0.502458445
4289969,24865690,0,0.502236049
80704,22393003,0,0.502042714
1642858,23604788,0,0.501956134
2230655,24449863,0,0.501935409
999411,22157208,0,0.501836167
29938,9700133,1,0.501754102
699147,21325732,0,0.501621043
3401606,24765099,0,0.501414522
3358658,27221104,0,0.50140935
2365902,24582856,0,0.50125928
188893,17915210,1,0.501234274
3859575,22929947,0,0.501208667
2446241,24400619,0,0.501035586
3455517,27739639,0,0.500890557
4347011,22710144,0,0.500816235
384790,20068360,0,0.500771544
4320825,27288360,0,0.500657726
4318399,23867543,0,0.500570604
2270865,24158039,0,0.500091494
2541399,24622206,1,0.499908342
3258293,26986950,1,0.499542814
42315,2394668,0,0.499378912
2534841,25261950,0,0.499365107
3409869,20807372,0,0.499302252
4315099,24713570,0,0.499213192
4309665,23577102,0,0.49912075
4346551,22449047,0,0.498864664
19034,11549539,0,0.498369701
1668862,22296805,0,0.498187051
1247833,22496898,0,0.498068643
3358673,27219456,1,0.4978937
90348,17335502,1,0.497656738
3444723,26009793,0,0.497330391
1254860,21528104,0,0.497209217
3015560,25463850,0,0.496419907
3074830,26735165,0,0.496260624
900794,21562331,0,0.495595182
3277149,24429521,0,0.495551182
845775,21253665,0,0.495493514
57331,15743719,0,0.495316987
2534973,25244704,0,0.495054581
4347155,24329757,0,0.494264214
1560672,21926263,0,0.493875229
1537233,22660412,0,0.493730099
74346,15951662,1,0.49360802
2540770,24682617,0,0.493543114
4256425,21350332,0,0.493307685
3258194,26998937,1,0.492780921
2535539,25173052,1,0.492633127
4312196,22897424,0,0.492616418
618887,18466894,0,0.492344065
3604179,28096146,1,0.492209057
670827,11686891,0,0.49219189
4323575,26019505,0,0.491994554
3416837,27104674,0,0.491694352
4347885,21167935,0,0.491604857
3454811,27995504,0,0.491025284
192003,19440509,0,0.49102218
2556759,23265437,0,0.490707984
56590,15051586,0,0.490677741
4327919,22334687,0,0.490673555
4324880,24374920,0,0.49050041
4301729,23424243,0,0.490443827
1602737,22796531,0,0.490422501
4299742,21234598,0,0.49026556
4351392,25091029,0,0.490209667
3604366,28068894,1,0.490110414
1056336,22325429,1,0.490012737
4289777,25664386,0,0.489801279
596410,16226776,0,0.489626479
4302528,22875812,0,0.489604086
699248,18821001,0,0.489091645
77170,15831772,0,0.489040346
4309891,22074709,0,0.488795606
4306163,26482956,0,0.488712728
846251,21940718,0,0.488403135
4314737,25252833,0,0.488282973
90703,16890220,0,0.487994663
1518965,23439926,0,0.487729992
3383811,20828872,0,0.487585683
196443,15949890,0,0.487465147
1255446,22514209,1,0.486898165
4246170,28994034,0,0.486894645
749252,21543283,0,0.486757362
3862290,28574698,0,0.486689931
2533327,25460628,0,0.486288444
4253934,23733075,0,0.485861875
94417,15547165,1,0.485852402
1642863,23590261,1,0.485531465
3362060,27200478,0,0.485373169
1254274,22524595,0,0.484788644
2564604,22504428,1,0.484716283
2489519,24300337,0,0.4846749
4302442,26477606,0,0.484510033
1059659,18800273,0,0.484499343
3401401,25667319,0,0.484453216
2080049,24058272,0,0.483641767
76663,15316091,0,0.483453042
1726336,23462310,0,0.483336357
1034976,22395258,0,0.483332003
783773,20877876,0,0.483183419
628561,20537773,1,0.483148524
783804,21111519,1,0.483025864
79920,8889746,0,0.483011161
2540944,24657604,0,0.482757644
4296349,23349141,0,0.48269356
2838873,25600221,1,0.482496571
2494641,24169104,0,0.482481737
2533321,25460649,0,0.482131827
101596,17932375,1,0.482130667
2538765,24862973,1,0.482085886
3859579,22196529,1,0.481802366
2236086,23838961,0,0.481666903
667773,20724286,0,0.481649075
3408272,23888161,0,0.481246366
2799256,23249900,0,0.481112779
3363458,26578785,1,0.481044058
42144,15092541,0,0.480920047
3401598,23937055,0,0.480698964
2955889,26040850,0,0.480515616
619956,19220225,0,0.479830654
4300743,23560389,0,0.479618805
33568,10390388,0,0.479579596
2220007,23715084,0,0.479495607
42491,2048824,0,0.479437836
814234,20590110,0,0.479110098
2139936,21419493,0,0.478970431
4314313,27595230,0,0.478656056
3011136,25947315,0,0.478544606
2533989,25368182,0,0.478392046
2977060,25216297,0,0.47834142
1666884,22645536,0,0.478326535
1356405,22702509,0,0.478307328
79620,15937021,0,0.478266807
3603314,28203645,0,0.478198046
732553,21560486,0,0.478159582
3257716,26253315,0,0.47814415
3386018,23834930,0,0.478121113
3383525,26541269,0,0.478037581
3013815,25669697,1,0.478007995
3382857,22524697,1,0.477864671
4310312,22011340,0,0.477565976
4300717,23453954,0,0.477298318
2817880,25738666,1,0.477176014
1521170,23352403,0,0.477132638
2030276,23774378,0,0.476917846
2081744,23924644,0,0.476874529
1521270,23340702,0,0.476684519
4316629,24406687,0,0.476646341
30221,12228603,1,0.476477455
567354,19744756,1,0.476423958
1525340,23210220,1,0.47625928
1518997,23538941,1,0.476132282
3020156,26302149,0,0.475999951
4248463,27436692,0,0.475854782
195664,19484475,0,0.475838779
2234582,24012249,1,0.475629586
3423121,27776518,0,0.475335167
2082960,23226304,0,0.475169936
3404665,22901234,0,0.474996614
4299041,21439417,0,0.474900063
3861216,28699011,0,0.474436671
1541794,22442701,0,0.474242692
2083566,21138291,0,0.473561887
4165423,29048385,0,0.473358336
4321552,25429427,0,0.473286179
1081370,21930959,0,0.473225196
380249,20088925,0,0.47295902
2273915,23134300,0,0.472942987
625817,11106225,1,0.472911051
4311849,27453937,0,0.472896648
4310041,22106293,0,0.472663563
628555,20537450,0,0.472591011
2081663,22848748,0,0.472503976
2504621,21410715,0,0.472339442
2841443,24811898,0,0.472314643
3481847,25180176,0,0.472111044
4245770,29193125,0,0.471950101
11982,10462109,0,0.471786384
596378,16053929,0,0.471739607
11831,10501558,0,0.471647032
4317204,22555817,0,0.471625428
88427,16393668,0,0.47161002
3008383,26329139,1,0.471388647
4306336,26147129,0,0.471166913
190249,18923947,0,0.47112127
2293179,24134917,0,0.47107783
1255454,22647388,1,0.470842712
4304023,27217598,0,0.470823114
1542232,22420489,0,0.470727491
3011862,25877744,1,0.470679686
76228,7959078,0,0.470522951
626462,15234097,1,0.470328054
596379,15248862,0,0.470287287
4121451,27613954,0,0.470140915
1543362,22541352,0,0.47010861
4323528,22537713,0,0.470043507
695388,20077226,0,0.46984752
2082818,21076997,0,0.469612985
93276,17630372,0,0.469477853
612296,18546708,0,0.468976196
1255198,22548636,0,0.468967045
72800,15312942,1,0.46857744
3402411,22671980,0,0.468414997
4246525,25968369,0,0.468154395
1073668,22394250,1,0.467879192
40402,8939790,1,0.467867593
1520393,23431201,0,0.467524338
604131,19452898,0,0.467451581
1254879,22214527,0,0.467275063
2551577,23703845,0,0.467215073
1927906,23805001,1,0.467019933
3359449,27131819,1,0.466981577
723763,21163722,0,0.466744609
2826735,25757194,0,0.466707278
2366439,24681752,0,0.466670498
1533388,22832332,1,0.466598885
1255357,22041530,0,0.466547292
191491,18811730,0,0.466521122
56796,14694237,0,0.46635611
2525833,27547271,0,0.466322575
3403248,25451743,0,0.466318107
1797683,24015109,0,0.466095885
4309894,21874532,0,0.465797109
4247244,28369644,0,0.465702519
749402,21426372,1,0.465670739
2965674,26232212,1,0.465397001
76015,8181350,0,0.465214517
3013175,25734767,1,0.465189307
191655,18519254,0,0.465019714
180276,17951105,0,0.464940168
191515,15704544,0,0.464837764
2534618,25285972,0,0.464833878
4860716,28967039,0,0.464741003
2671555,23275341,1,0.464610131
4287006,19021885,0,0.464141906
4309116,21293876,0,0.463781117
4326137,24796393,0,0.463742253
1081373,21639708,0,0.463683987
1776766,23396830,0,0.463309918
1605517,23284587,0,0.463211901
3110986,23938041,0,0.463166663
4301901,27364884,0,0.462771205
3400237,25000919,0,0.46257971
4308502,26105651,0,0.462537228
4337123,21665374,0,0.462171223
93270,17409181,1,0.462085365
187005,16137937,0,0.461816358
4334979,23874348,0,0.46136124
91639,17311838,0,0.460919849
4300382,23630285,0,0.460843518
622886,17344964,0,0.460778175
191652,15983015,0,0.460661795
3019562,26350981,1,0.460501262
4302496,26373894,0,0.4604178
833276,21608496,0,0.460295728
52959,33862992,0,0.460226198
2330042,23314896,0,0.460186915
4302313,24100076,0,0.460155094
2232786,24215572,0,0.46009125
3385362,25925147,0,0.460033208
4300904,24267746,0,0.459526674
1555819,23034931,0,0.459454258
4346834,26682487,0,0.459406634
4292697,27574532,0,0.458974401
191481,16435265,1,0.458781871
3106242,29681921,0,0.458733491
1073670,22196521,0,0.458718165
1548592,22771365,0,0.458605923
380846,20017592,0,0.458551545
616554,18207294,1,0.458413454
2279565,24148097,0,0.458338232
2565730,22403157,0,0.458312568
3859562,27423496,1,0.458171986
1509276,23222514,1,0.457845599
4123328,28552108,0,0.457797285
2446614,24823369,0,0.45764573
1669390,21516934,0,0.45744241
4302212,24165497,0,0.457430616
87532,16295276,0,0.457414893
1642861,23602059,0,0.45693345
1643265,12738256,0,0.456919675
732552,21569371,0,0.456887458
40802,10750904,0,0.456788508
386859,20056584,1,0.456738157
1544849,22304388,1,0.456694857
699135,21256481,0,0.45662677
2353698,25100647,1,0.456279746
709074,20571526,0,0.456081659
783946,21447454,1,0.456029211
3387420,23300166,0,0.455956506
2480315,24252197,0,0.455889601
3359992,27035938,0,0.455678331
4300671,23950973,0,0.455510537
4326214,24368788,0,0.455276311
732547,21610265,0,0.455259171
602290,17503615,1,0.454652136
3405235,22188129,0,0.454369614
644122,20435544,0,0.454234607
4249752,22214875,0,0.454062666
3403632,24576765,0,0.454000914
1669389,21520901,1,0.453963656
699968,21329916,1,0.453723864
3119906,26950751,1,0.453698878
2535845,25133661,0,0.453179654
1274130,22619585,1,0.453005094
1593844,23661720,0,0.45274
4311114,28840464,0,0.452693517
2500692,21813517,0,0.452668859
807160,20980452,0,0.451895476
2334759,23087018,1,0.451815427
41751,28547473,1,0.451764314
2009110,21741736,1,0.451681703
4312222,27895654,0,0.451673663
191331,18976843,0,0.451482519
2542692,24496244,0,0.451295605
596408,16236481,0,0.451021729
4317096,24462572,0,0.450857331
4126260,27435853,0,0.450707069
4349483,26747288,0,0.450648134
3860846,28744869,0,0.450647961
4300608,23167433,0,0.450450539
4248994,27083522,1,0.450311443
36436,1501789,0,0.450235893
91247,17520066,0,0.450200734
1536706,22685306,0,0.449995034
1258312,22683757,0,0.449752757
4299829,22234998,0,0.449704227
851451,24860253,0,0.449603413
1261022,21075861,1,0.449381331
2570900,21937671,0,0.449134863
3603734,28152417,0,0.448975896
3426059,27513706,0,0.448677231
2831804,25863884,0,0.448659373
4311529,25597669,0,0.448641729
3215671,26717218,1,0.448352254
2546560,24125940,0,0.448247614
1056550,21831492,0,0.447844987
3851515,29119778,0,0.447721841
2332983,23982122,1,0.447635834
30281,11999000,1,0.447540663
1255122,22463704,0,0.447539956
2235433,23915291,0,0.446894917
2093896,21459704,0,0.446717889
807147,20623021,0,0.446690507
88453,16581546,0,0.446106437
2664353,25006758,0,0.445790396
906483,21745184,0,0.445610947
4344440,21595761,0,0.445600129
2232484,24255809,1,0.445589099
695460,19656569,0,0.445470093
772014,15091429,0,0.445425197
90971,15544594,0,0.445336121
191338,19076723,0,0.445316094
689856,21315327,0,0.445287319
1640393,23632992,0,0.445267499
196806,19741041,0,0.445164302
2475497,24654386,0,0.445090768
38283,863813,0,0.444669134
2481799,21332901,0,0.444554689
3256368,25010831,0,0.444221662
35191,12379550,0,0.444060153
3862114,28598272,0,0.443905359
42759,1618653,0,0.443837453
75834,8748419,1,0.443821073
2233076,24176998,0,0.443495946
87942,16330354,0,0.443056607
56992,14962820,0,0.443019207
4303820,25706630,0,0.443010771
835910,21338371,0,0.442869968
2961051,25957787,0,0.44285538
3347482,26595401,1,0.442848659
4304200,23927573,0,0.442800532
1255213,22524651,0,0.44266556
4300733,23815736,0,0.442603856
4310173,21993797,0,0.442388049
4317311,25220462,0,0.442206473
596391,17991502,0,0.441948443
4245302,28827329,0,0.441580772
4254764,22980220,0,0.441568025
4315469,24690314,0,0.441560583
4310818,22912893,0,0.441419003
2839076,24899077,0,0.441155593
57197,15675715,0,0.44115056
4287028,19535364,0,0.441136631
3468917,29619045,1,0.44088762
783797,21255889,0,0.440831569
597233,19679705,0,0.440805607
1524139,23019820,0,0.440704798
4321543,25429729,0,0.440554168
596406,19371618,0,0.440529855
3382977,21873294,0,0.440381334
4346277,21487094,0,0.440060598
92841,18057337,0,0.440030457
3121190,26923334,1,0.439948228
89454,15923246,0,0.439812902
2234263,24045117,1,0.439435003
84266,9309984,0,0.439420313
52486,14605372,0,0.43937215
93283,17153088,1,0.43916324
732556,21609456,1,0.439086987
4323244,27127547,0,0.438835591
2332984,23786810,0,0.438820697
2520989,24484956,0,0.438679056
4309402,24392838,0,0.438613458
2094323,23747851,1,0.438322984
1522108,22660273,0,0.438095726
87925,14985553,0,0.437718113
1851540,22279621,0,0.437682859
1508500,22907130,0,0.437570597
2331314,21206953,0,0.437407875
4346710,22822150,0,0.437319934
749432,20593201,0,0.436284097
3378549,26606179,0,0.436263657
2095359,22100611,1,0.436242483
1642853,23639307,1,0.436164869
4287063,19965373,0,0.435892475
595428,17497028,0,0.435650017
4246139,29044553,0,0.435454286
93322,18227103,0,0.435184246
3400854,23148658,0,0.435137846
3276956,26739627,1,0.43505752
1276,10939215,0,0.435034951
2835684,25487431,0,0.434921871
597363,19379527,0,0.434903745
2526962,21670801,0,0.434828421
2569266,22092484,1,0.434659116
2536694,25054807,0,0.434542168
3423767,27752048,1,0.434466245
89828,16759993,0,0.434088109
2332617,24348882,1,0.433964334
3384987,26386128,0,0.433652665
2481987,23504870,0,0.433534516
3359326,27152989,0,0.433488012
2516286,18202646,0,0.433399369
3298878,23748840,0,0.433187113
3072434,26562560,0,0.432916231
3383357,21824516,0,0.432701232
4313113,28968932,0,0.432668609
2010725,23740933,0,0.43242799
2537236,25010910,0,0.432328628
3258976,26886595,1,0.432158975
50547,12706753,0,0.431927589
2476638,23529980,0,0.431842297
3423177,27181947,0,0.431693461
2214950,22665112,0,0.430535465
4309981,23267361,0,0.430326253
88976,16507479,0,0.43028169
1573450,19888447,1,0.429987182
1255440,22475580,1,0.429925079
3181255,26425803,0,0.429917205
832595,21838245,0,0.429532765
1274291,21855738,0,0.429315505
56595,15068928,0,0.429188739
2233478,24130567,0,0.429036021
81079,16079081,0,0.429014831
3112855,21221660,0,0.428858187
11149,10544161,0,0.428420743
600865,15913057,0,0.428307582
4301890,23378376,0,0.428203034
4305328,28689275,0,0.428157402
2348909,25012280,0,0.428133184
4304043,27521050,0,0.428128384
93274,16759994,0,0.427973794
1639183,22645280,0,0.42797375
2276223,24331413,0,0.427890468
4287044,22503606,0,0.427876529
4247845,24260479,0,0.42770591
4251790,27246095,0,0.427705794
3402866,23312282,0,0.427445539
44162,15091620,0,0.427308947
1668434,22907983,0,0.427292381
2826792,25667955,0,0.42724679
2332497,21600314,0,0.427228159
4306815,23053072,0,0.427217212
4312957,25311561,0,0.427155798
2496548,22420992,0,0.42712419
4314235,27208255,0,0.4268366
4299235,21169340,0,0.426472855
2541297,24631608,1,0.426398429
690156,19941046,0,0.426205246
52250,12682860,0,0.426080316
196885,18342419,0,0.42594006
4312829,23273196,0,0.425855963
4309855,25835290,0,0.425855634
3359743,27104672,1,0.425836101
2497655,24153419,0,0.425558076
2230511,24465030,1,0.425396322
87991,16393654,0,0.425184428
386512,20044881,0,0.425153847
757784,21459856,1,0.425148052
2566762,22310057,0,0.425017467
2533505,25431629,0,0.424991506
3455805,27899751,0,0.424899344
3399633,25309539,0,0.424517982
3223162,27155984,0,0.424457822
3403218,23231594,0,0.423918192
4361829,28168009,0,0.423879939
190324,19258486,0,0.423714708
3015316,25496229,0,0.423697768
3386514,21973182,0,0.423659403
4290424,23356398,0,0.423597676
2079140,23897985,0,0.423580284
4309461,25368626,0,0.423547487
